16	5.3	2.00263632128075	6.21	1	2	3	1	3
16	4.9	2.00263632128075	6.35	1	2	4	1	3
16	5.24	2.00263632128075	5.99	0	2	5	1	3
16	5.34	2.00263632128075	3.7	1	2	6	0	2
18	4.7	1.8400073980907	3.97	0	2	1	1	3
18	4.4	1.8400073980907	4.46	0	2	2	0	2
18	5	1.8400073980907	4.31	0	2	3	1	3
18	4.9	1.8400073980907	4.18	0	2	4	1	3
18	5.39	1.8400073980907	5.92	0	2	5	1	3
18	6.19	1.8400073980907	6.11	0	2	6	1	3
19	4.3	1.45625040375829	6.39	1	2	1	0	2
19	5.3	1.45625040375829	6.87	0	2	2	1	3
19	4.8	1.45625040375829	8.06	1	2	3	1	3
19	5.2	1.45625040375829	6.47	1	2	4	1	3
19	4.63	1.45625040375829	5.63	1	2	5	0	2
19	4.49	1.45625040375829	7.56	1	2	6	0	1
20	4.5	1.73313949582758	4.49	0	2	1	0	2
20	4.4	1.73313949582758	4.82	0	2	2	0	2
20	4.7	1.73313949582758	5	1	2	3	1	3
20	4.5	1.73313949582758	4.91	1	2	4	1	3
20	6.32	1.73313949582758	6.37	1	2	5	1	3
20	5.03	1.73313949582758	5.2	0	2	6	0	2
21	4.2	1.70724559186591	4.36	0	2	1	0	2
21	4.3	1.70724559186591	4.46	0	2	2	0	2
21	4.7	1.70724559186591	5.91	1	2	3	1	3
21	4.3	1.70724559186591	4.35	0	2	4	0	2
21	5.01	1.70724559186591	4.03	0	2	5	0	2
21	4.46	1.70724559186591	2.85	0	2	6	0	1
23	5.1	1.63905361636203	6.06	0	2	1	1	3
23	5	1.63905361636203	4.49	0	2	2	1	3
23	5.4	1.63905361636203	5.05	1	2	3	1	3
23	4.4	1.63905361636203	5.35	1	2	4	0	2
23	4.39	1.63905361636203	5	1	2	5	0	2
23	6.13	1.63905361636203	4.24	1	2	6	1	3
27	5.7	2.19615601465951	2.62	0	1	1	1	3
27	5.3	2.19615601465951	2.47	0	1	2	1	3
27	4.5	2.19615601465951	2.08	0	1	3	0	2
27	4.5	2.19615601465951	3.18	1	1	4	1	3
27	5.07	2.19615601465951	4.31	1	1	5	0	2
27	6.16	2.19615601465951	3.07	1	1	6	1	3
30	3	2.16163671373523	2.15	0	1	1	0	1
30	2.8	2.16163671373523	2.15	0	1	2	0	1
30	2.8	2.16163671373523	2.03	0	1	3	0	1
30	2.9	2.16163671373523	2.59	0	1	4	0	1
30	3.29	2.16163671373523	4.54	0	1	5	0	1
30	3.49	2.16163671373523	4.17	0	1	6	0	1
35	4	1.7060476218487	2.97	1	2	1	0	1
35	3.9	1.7060476218487	3.67	0	2	2	0	1
35	4.4	1.7060476218487	3.78	1	2	3	0	2
35	4	1.7060476218487	3.79	1	2	4	0	2
35	4.41	1.7060476218487	3.74	1	2	5	0	2
35	5.43	1.7060476218487	4.05	0	2	6	0	2
37	4.2	1.55537294186399	4.7	0	2	1	0	2
37	4.8	1.55537294186399	5.11	0	2	2	1	3
37	5	1.55537294186399	4.51	0	2	3	1	3
37	4.5	1.55537294186399	4.88	0	2	4	1	3
37	4.35	1.55537294186399	6.58	0	2	5	0	2
37	4.51	1.55537294186399	4.25	0	2	6	0	1
40	4.1	1.91876257855373	2.18	0	1	1	0	1
40	4.1	1.91876257855373	2.3	0	1	2	0	2
40	3.1	1.91876257855373	2.68	0	1	3	0	1
40	3.6	1.91876257855373	3.51	0	1	4	0	1
40	4	1.91876257855373	2.86	0	1	5	0	1
40	3.8	1.91876257855373	4.2	0	1	6	0	1
41	3.5	2.24759850136448	2.2	0	1	1	0	1
41	4.3	2.24759850136448	2.34	0	1	2	0	2
41	3.9	2.24759850136448	2.39	0	1	3	0	2
41	4.4	2.24759850136448	2.81	0	1	4	0	2
41	3.91	2.24759850136448	2.74	0	1	5	0	1
41	4.81	2.24759850136448	2.74	0	1	6	0	2
44	3.6	2.28445069127439	2.56	0	1	1	0	1
44	3.4	2.28445069127439	2.74	0	1	2	0	1
44	3.7	2.28445069127439	2.48	1	1	3	0	1
44	3.6	2.28445069127439	3.24	1	1	4	0	1
44	4.27	2.28445069127439	3.38	1	1	5	0	2
44	4.24	2.28445069127439	3.76	1	1	6	0	1
46	4.4	2.04516010937397	2.04	0	1	1	0	2
46	4.1	2.04516010937397	1.87	1	1	2	0	2
46	3.6	2.04516010937397	2	1	1	3	0	1
46	3.6	2.04516010937397	1.8	1	1	4	0	1
46	4.47	2.04516010937397	1.91	1	1	5	0	2
46	5.18	2.04516010937397	1.67	1	1	6	0	2
47	3.5	1.90261167083083	3.58	0	1	1	0	1
47	3.6	1.90261167083083	3.11	0	1	2	0	1
47	3.3	1.90261167083083	3.16	1	1	3	0	1
47	3.1	1.90261167083083	2.94	0	1	4	0	1
47	3.8	1.90261167083083	2.83	0	1	5	0	1
47	3.62	1.90261167083083	2.92	0	1	6	0	1
48	4.9	2.23836837944906	2.01	0	1	1	1	3
48	5	2.23836837944906	2.36	0	1	2	1	3
48	5.9	2.23836837944906	2.23	0	1	3	1	3
48	5.3	2.23836837944906	2.48	0	1	4	1	3
48	5.74	2.23836837944906	3.68	0	1	5	1	3
48	6.29	2.23836837944906	3.35	0	1	6	1	3
56	4.2	1.90797711488455	3.55	1	2	1	0	2
56	3.7	1.90797711488455	3.78	1	2	2	0	1
56	4.3	1.90797711488455	4.37	0	2	3	0	2
56	4.6	1.90797711488455	4.84	1	2	4	1	3
56	4.24	1.90797711488455	3.66	1	2	5	0	1
56	4.95	1.90797711488455	4.97	0	2	6	0	2
57	3.6	1.84515505577951	4.27	0	2	1	0	1
57	4.4	1.84515505577951	5.09	0	2	2	0	2
57	3.5	1.84515505577951	4.54	0	2	3	0	1
57	4	1.84515505577951	4.91	0	2	4	0	2
57	4.6	1.84515505577951	5.76	0	2	5	0	2
57	4.69	1.84515505577951	6.81	0	2	6	0	2
60	5.1	1.91964432945674	3.43	0	1	1	1	3
60	5.1	1.91964432945674	4.11	0	1	2	1	3
60	4.6	1.91964432945674	4.32	0	1	3	1	3
60	5.1	1.91964432945674	4.73	0	1	4	1	3
60	5.3	1.91964432945674	4.21	0	1	5	1	3
60	4.63	1.91964432945674	3	0	1	6	0	2
62	4.7	2.52583071180327	3.17	0	1	1	1	3
62	5.2	2.52583071180327	2.94	0	1	2	1	3
62	4.8	2.52583071180327	3.18	0	1	3	1	3
62	4.6	2.52583071180327	4.63	0	1	4	1	3
62	4.52	2.52583071180327	6.26	1	1	5	0	2
62	7.12	2.52583071180327	5.15	1	1	6	1	3
64	5.1	2.22334384127781	1.78	0	1	1	1	3
64	4.3	2.22334384127781	2.1	0	1	2	0	2
64	4.7	2.22334384127781	2.46	0	1	3	1	3
64	4	2.22334384127781	2.56	0	1	4	0	2
64	4.65	2.22334384127781	2.44	1	1	5	0	2
64	5.02	2.22334384127781	2.58	1	1	6	0	2
65	4.5	2.14741811484267	2.18	0	1	1	0	2
65	4.2	2.14741811484267	1.98	0	1	2	0	2
65	4.2	2.14741811484267	2.23	0	1	3	0	2
65	4	2.14741811484267	2.49	0	1	4	0	2
65	4.38	2.14741811484267	2.99	0	1	5	0	2
65	4.54	2.14741811484267	2.74	0	1	6	0	1
71	4.9	1.80979611340861	5.38	0	1	1	1	3
71	4.5	1.80979611340861	4.02	0	1	2	0	2
71	4.8	1.80979611340861	4.18	0	1	3	1	3
71	4.7	1.80979611340861	4.42	0	1	4	1	3
71	5.49	1.80979611340861	4.07	0	1	5	1	3
71	6.24	1.80979611340861	4.2	0	1	6	1	3
72	4.4	2.34400223384604	2.07	0	1	1	0	2
72	4.1	2.34400223384604	1.91	0	1	2	0	2
72	3.9	2.34400223384604	1.83	1	1	3	0	2
72	4	2.34400223384604	1.99	1	1	4	0	2
72	4.84	2.34400223384604	2.55	0	1	5	0	2
72	5.9	2.34400223384604	3.25	0	1	6	1	3
76	3.9	1.86923478567771	4.2	0	2	1	0	1
76	4.3	1.86923478567771	3.97	0	2	2	0	2
76	4.3	1.86923478567771	3.94	0	2	3	0	2
76	4.1	1.86923478567771	3.42	0	2	4	0	2
76	3.93	1.86923478567771	4.72	1	2	5	0	1
76	4.57	1.86923478567771	4.73	1	2	6	0	1
78	4.5	1.71083342336644	7.56	0	2	1	0	2
78	4.7	1.71083342336644	7.26	0	2	2	1	3
78	5	1.71083342336644	6.68	0	2	3	1	3
78	5.1	1.71083342336644	9.05	0	2	4	1	3
78	5.73	1.71083342336644	9.02	0	2	5	1	3
78	5.84	1.71083342336644	7.62	0	2	6	1	3
79	3.9	1.79596767867507	2.75	0	2	1	0	1
79	4.1	1.79596767867507	3	0	2	2	0	2
79	3.9	1.79596767867507	4.24	0	2	3	0	2
79	4	1.79596767867507	4.11	0	2	4	0	2
79	5.59	1.79596767867507	3.62	0	2	5	1	3
79	4.52	1.79596767867507	3.17	0	2	6	0	1
81	3.4	1.97982777242115	2.36	0	2	1	0	1
81	3.6	1.97982777242115	2.13	0	2	2	0	1
81	3.8	1.97982777242115	2.42	0	2	3	0	1
81	3.4	1.97982777242115	2.56	0	2	4	0	1
81	4.09	1.97982777242115	2.98	0	2	5	0	1
81	3.97	1.97982777242115	3.51	0	2	6	0	1
82	3.5	2.10604535148529	3.52	0	2	1	0	1
82	3.6	2.10604535148529	3.35	0	2	2	0	1
82	3.4	2.10604535148529	3.52	0	2	3	0	1
82	3.8	2.10604535148529	3.56	0	2	4	0	1
82	3.33	2.10604535148529	3.3	0	2	5	0	1
82	3.8	2.10604535148529	4.17	0	2	6	0	1
83	4.4	1.69317156923713	3.55	0	2	1	0	2
83	4.2	1.69317156923713	3.03	0	2	2	0	2
83	4.7	1.69317156923713	4.27	0	2	3	1	3
83	4.7	1.69317156923713	3.91	0	2	4	1	3
83	4.52	1.69317156923713	5.12	0	2	5	0	2
83	4.77	1.69317156923713	3.41	0	2	6	0	2
85	3.8	2.10094263291428	3.9	0	2	1	0	1
85	3.8	2.10094263291428	2.83	0	2	2	0	1
85	4	2.10094263291428	3.31	0	2	3	0	2
85	3.5	2.10094263291428	3.35	0	2	4	0	1
85	4.55	2.10094263291428	4.47	1	2	5	0	2
85	4.47	2.10094263291428	3.45	0	2	6	0	1
87	3.4	1.7878684925202	2.18	0	2	1	0	1
87	3.4	1.7878684925202	2.19	0	2	2	0	1
87	3.5	1.7878684925202	3.17	0	2	3	0	1
87	3.4	1.7878684925202	3.44	0	2	4	0	1
87	4.2	1.7878684925202	3.36	0	2	5	0	1
87	3.89	1.7878684925202	3.1	0	2	6	0	1
89	4.7	1.75197622236673	3.41	0	2	1	1	3
89	4.8	1.75197622236673	3.5	0	2	2	1	3
89	3.6	1.75197622236673	3.43	1	2	3	0	1
89	4.2	1.75197622236673	3.52	1	2	4	0	2
89	4.99	1.75197622236673	4.39	1	2	5	0	2
89	5.02	1.75197622236673	3.87	0	2	6	0	2
91	4.2	1.76262991999676	2.91	0	1	1	0	2
91	2.4	1.76262991999676	3.17	1	1	2	0	1
91	3.8	1.76262991999676	3.2	1	1	3	0	1
91	3.5	1.76262991999676	2.61	1	1	4	0	1
91	3.64	1.76262991999676	2.98	1	1	5	0	1
91	3.62	1.76262991999676	3.33	1	1	6	0	1
95	3.8	1.68420844277659	2	0	2	1	0	1
95	4	1.68420844277659	2.19	1	2	2	0	1
95	4.3	1.68420844277659	2.64	1	2	3	0	2
95	4	1.68420844277659	2.68	1	2	4	0	2
95	4.33	1.68420844277659	2.91	0	2	5	0	2
95	4.79	1.68420844277659	2.47	0	2	6	0	2
96	4.7	2.02431869250974	4.95	0	1	1	1	3
96	3.7	2.02431869250974	3.58	0	1	2	0	1
96	3.7	2.02431869250974	3.25	0	1	3	0	1
96	3.9	2.02431869250974	4.27	0	1	4	0	2
96	4.53	2.02431869250974	5.41	0	1	5	0	2
96	6.67	2.02431869250974	6.75	0	1	6	1	3
97	4.9	2.20043459920156	2.01	0	1	1	1	3
97	3.6	2.20043459920156	1.89	0	1	2	0	1
97	3.7	2.20043459920156	2.33	0	1	3	0	1
97	4.3	2.20043459920156	2.39	0	1	4	0	2
97	4.07	2.20043459920156	3.03	1	1	5	0	1
97	5.21	2.20043459920156	3.94	0	1	6	0	2
100	5.6	2.07046633550451	2.12	0	1	1	1	3
100	4.9	2.07046633550451	2.03	0	1	2	1	3
100	4.6	2.07046633550451	2.22	0	1	3	1	3
100	4.4	2.07046633550451	2.23	0	1	4	0	2
100	5.18	2.07046633550451	2.7	0	1	5	1	3
100	6.51	2.07046633550451	3.69	0	1	6	1	3
101	3.8	2.3910092484911	1.88	0	1	1	0	1
101	3.7	2.3910092484911	1.79	0	1	2	0	1
101	3.8	2.3910092484911	1.9	0	1	3	0	1
101	3.5	2.3910092484911	1.94	0	1	4	0	1
101	4.11	2.3910092484911	2.14	0	1	5	0	1
101	5.09	2.3910092484911	2.04	0	1	6	0	2
103	3.2	2.29333487846257	2.75	0	1	1	0	1
103	3.4	2.29333487846257	2.54	0	1	2	0	1
103	2.9	2.29333487846257	2.52	0	1	3	0	1
103	3.1	2.29333487846257	2.04	0	1	4	0	1
103	3.14	2.29333487846257	2.44	0	1	5	0	1
103	4.01	2.29333487846257	3.31	0	1	6	0	1
108	4.9	1.85730072334077	3.12	0	2	1	1	3
108	4.9	1.85730072334077	3.13	0	2	2	1	3
108	4.9	1.85730072334077	3.52	0	2	3	1	3
108	5.3	1.85730072334077	3.67	0	2	4	1	3
108	5.48	1.85730072334077	4.56	0	2	5	1	3
108	5.39	1.85730072334077	2.67	0	2	6	0	2
109	3.1	1.94929215128972	4.96	0	2	1	0	1
109	3.4	1.94929215128972	4.94	1	2	2	0	1
109	3.8	1.94929215128972	4.82	0	2	3	0	1
109	3.5	1.94929215128972	5.71	0	2	4	0	1
109	3.93	1.94929215128972	6.82	0	2	5	0	1
109	4.31	1.94929215128972	3.17	0	2	6	0	1
110	5.8	1.90532316699611	4.77	0	2	1	1	3
110	5.3	1.90532316699611	5.62	1	2	2	1	3
110	5.3	1.90532316699611	6.49	1	2	3	1	3
110	6.4	1.90532316699611	6.16	1	2	4	1	3
110	5.54	1.90532316699611	7.65	1	2	5	1	3
110	7.4	1.90532316699611	4.87	1	2	6	1	3
111	5.2	2.16084121499457	2.22	0	2	1	1	3
111	4.9	2.16084121499457	2.41	0	2	2	1	3
111	5.1	2.16084121499457	2.75	0	2	3	1	3
111	4.6	2.16084121499457	2.91	0	2	4	1	3
111	5.85	2.16084121499457	3.82	0	2	5	1	3
111	6.54	2.16084121499457	4.02	0	2	6	1	3
112	3.7	1.75258184277606	4.24	0	2	1	0	1
112	3.4	1.75258184277606	4.36	0	2	2	0	1
112	3.4	1.75258184277606	4.34	0	2	3	0	1
112	3.8	1.75258184277606	5.92	0	2	4	0	1
112	4.33	1.75258184277606	5.67	0	2	5	0	2
112	4.66	1.75258184277606	4.15	0	2	6	0	2
113	5.8	1.9831986352962	2.57	0	2	1	1	3
113	5.5	1.9831986352962	2.94	0	2	2	1	3
113	6.3	1.9831986352962	3.23	1	2	3	1	3
113	5.8	1.9831986352962	3.37	0	2	4	1	3
113	5.2	1.9831986352962	3.48	1	2	5	1	3
113	5.69	1.9831986352962	2.87	1	2	6	1	3
115	4.8	1.77720622007566	2.68	0	2	1	1	3
115	5.3	1.77720622007566	2.7	0	2	2	1	3
115	5.1	1.77720622007566	2.73	0	2	3	1	3
115	4.7	1.77720622007566	3	0	2	4	1	3
115	5.44	1.77720622007566	5.62	0	2	5	1	3
115	5.26	1.77720622007566	3.61	0	2	6	0	2
118	4.2	1.8250221906093	6.23	0	2	1	0	2
118	4.1	1.8250221906093	5.82	0	2	2	0	2
118	4.4	1.8250221906093	6.49	0	2	3	0	2
118	4.9	1.8250221906093	5.81	0	2	4	1	3
118	5.16	1.8250221906093	7.26	1	2	5	1	3
118	5.75	1.8250221906093	12.21	1	2	6	1	3
119	3.9	2.3155629755533	1.69	0	1	1	0	1
119	3.5	2.3155629755533	1.75	0	1	2	0	1
119	4	2.3155629755533	1.99	0	1	3	0	2
119	3.5	2.3155629755533	2.01	0	1	4	0	1
119	3.98	2.3155629755533	2.25	1	1	5	0	1
119	3.81	2.3155629755533	2.31	1	1	6	0	1
124	6.3	2.1521012599769	3.05	0	2	1	1	3
124	5.9	2.1521012599769	3.08	0	2	2	1	3
124	5.4	2.1521012599769	3.8	0	2	3	1	3
124	5.5	2.1521012599769	4.08	0	2	4	1	3
124	6.19	2.1521012599769	4.42	0	2	5	1	3
124	6.31	2.1521012599769	5.48	0	2	6	1	3
126	4	2.07749213633542	5.72	0	2	1	0	1
126	3.9	2.07749213633542	6.3	0	2	2	0	1
126	4.4	2.07749213633542	5.77	0	2	3	0	2
126	3.5	2.07749213633542	6.08	0	2	4	0	1
126	5.07	2.07749213633542	6.21	0	2	5	0	2
126	6.33	2.07749213633542	5.06	0	2	6	1	3
127	5.1	2.01647249602715	3.19	0	2	1	1	3
127	5.3	2.01647249602715	3.01	0	2	2	1	3
127	5	2.01647249602715	4.43	0	2	3	1	3
127	4.9	2.01647249602715	7.13	0	2	4	1	3
127	5.06	2.01647249602715	6.78	0	2	5	0	2
127	5.63	2.01647249602715	6.91	0	2	6	1	3
129	4.6	1.8972838929729	3.74	0	2	1	0	2
129	4.7	1.8972838929729	4.57	0	2	2	1	3
129	5	1.8972838929729	5.3	0	2	3	1	3
129	5.5	1.8972838929729	6.86	0	2	4	1	3
129	5.16	1.8972838929729	6.56	0	2	5	1	3
129	7.4	1.8972838929729	4.54	0	2	6	1	3
130	4.6	1.9650267363981	4.07	0	2	1	0	2
130	4.6	1.9650267363981	4.36	0	2	2	1	3
130	5.5	1.9650267363981	4.68	0	2	3	1	3
130	5.1	1.9650267363981	5.32	0	2	4	1	3
130	7.06	1.9650267363981	5.27	0	2	5	1	3
130	6.96	1.9650267363981	4.47	0	2	6	1	3
132	3.8	1.76319220118126	2.43	0	2	1	0	1
132	3.7	1.76319220118126	3.44	0	2	2	0	1
132	3.7	1.76319220118126	4.87	1	2	3	0	1
132	4	1.76319220118126	5.27	0	2	4	0	2
132	4.8	1.76319220118126	4.57	1	2	5	0	2
132	4.73	1.76319220118126	3.56	1	2	6	0	2
135	5.6	1.89080982089515	6.14	1	1	1	1	3
135	4.5	1.89080982089515	4.4	1	1	2	0	2
135	4.8	1.89080982089515	5.33	1	1	3	1	3
135	4.1	1.89080982089515	7.46	1	1	4	0	2
135	4.85	1.89080982089515	3.16	1	1	5	0	2
135	7.01	1.89080982089515	3.09	1	1	6	1	3
149	4.3	2.13635583746883	2.17	0	1	1	0	2
149	4.6	2.13635583746883	2.23	0	1	2	1	3
149	4.6	2.13635583746883	2.6	0	1	3	1	3
149	4.7	2.13635583746883	2.82	0	1	4	1	3
149	4.47	2.13635583746883	2.27	0	1	5	0	2
149	6.5	2.13635583746883	2.74	0	1	6	1	3
253	4.4	1.72435540732692	4.83	0	2	1	0	2
253	4.6	1.72435540732692	6.41	0	2	2	1	3
253	4.4	1.72435540732692	5.65	0	2	3	0	2
253	4.5	1.72435540732692	5.77	0	2	4	1	3
253	4.53	1.72435540732692	5.58	1	2	5	0	2
253	5.43	1.72435540732692	4.16	0	2	6	0	2
257	3.5	1.58834464978736	2.41	0	2	1	0	1
257	3.3	1.58834464978736	2.73	0	2	2	0	1
257	3.5	1.58834464978736	3.79	0	2	3	0	1
257	3.1	1.58834464978736	3.63	0	2	4	0	1
257	3.65	1.58834464978736	5.72	0	2	5	0	1
257	4.06	1.58834464978736	5.37	0	2	6	0	1
260	5	2.08649528993013	2.72	0	2	1	1	3
260	5	2.08649528993013	2.62	0	2	2	1	3
260	5.4	2.08649528993013	2.23	0	2	3	1	3
260	5.3	2.08649528993013	2.51	0	2	4	1	3
260	4.51	2.08649528993013	3.18	0	2	5	0	2
260	5.55	2.08649528993013	3.42	1	2	6	1	3
263	3.4	1.81850320796905	3.15	0	2	1	0	1
263	3.3	1.81850320796905	4.09	0	2	2	0	1
263	3.7	1.81850320796905	4.3	0	2	3	0	1
263	3.8	1.81850320796905	4.83	0	2	4	0	1
263	4.99	1.81850320796905	5.31	0	2	5	0	2
263	5.53	1.81850320796905	5.39	0	2	6	1	3
264	4.7	1.51403676529195	2.82	0	2	1	1	3
264	4.9	1.51403676529195	2.85	0	2	2	1	3
264	4.4	1.51403676529195	3.09	0	2	3	0	2
264	4.3	1.51403676529195	3.3	0	2	4	0	2
264	5.48	1.51403676529195	8.29	0	2	5	1	3
264	5.86	1.51403676529195	5.14	0	2	6	1	3
268	5.1	2.17907183001013	3.22	0	1	1	1	3
268	4.2	2.17907183001013	2.59	0	1	2	0	2
268	4.8	2.17907183001013	2.5	0	1	3	1	3
268	4	2.17907183001013	2.44	0	1	4	0	2
268	4.58	2.17907183001013	5.42	0	1	5	0	2
268	6.12	2.17907183001013	4.46	0	1	6	1	3
269	4.9	2.24811645512409	3.96	0	1	1	1	3
269	4.8	2.24811645512409	3.82	0	1	2	1	3
269	4.7	2.24811645512409	3.27	0	1	3	1	3
269	4.4	2.24811645512409	2.9	0	1	4	0	2
269	5.35	2.24811645512409	4.79	0	1	5	1	3
269	4.44	2.24811645512409	4.98	0	1	6	0	1
270	3.9	2.3199897383964	2.43	0	1	1	0	1
270	4.1	2.3199897383964	2.17	0	1	2	0	2
270	3.8	2.3199897383964	2.37	0	1	3	0	1
270	3.4	2.3199897383964	2.49	0	1	4	0	1
270	2.96	2.3199897383964	2.24	0	1	5	0	1
270	4.12	2.3199897383964	2.35	0	1	6	0	1
272	5.3	1.87148848939632	3.68	0	1	1	1	3
272	4.8	1.87148848939632	4.45	0	1	2	1	3
272	4.2	1.87148848939632	3.58	1	1	3	0	2
272	4.8	1.87148848939632	3.6	0	1	4	1	3
272	6.25	1.87148848939632	4.88	1	1	5	1	3
272	5.59	1.87148848939632	4.39	1	1	6	1	3
273	5.2	2.07067333512918	3.64	0	1	1	1	3
273	5.5	2.07067333512918	5.86	0	1	2	1	3
273	5	2.07067333512918	7.96	0	1	3	1	3
273	4.6	2.07067333512918	3.8	0	1	4	1	3
273	5.64	2.07067333512918	5.72	0	1	5	1	3
273	5.52	2.07067333512918	5.14	0	1	6	1	3
276	3.9	1.90710353768135	2.52	0	1	1	0	1
276	4.2	1.90710353768135	2.83	0	1	2	0	2
276	3.7	1.90710353768135	2.15	0	1	3	0	1
276	3.7	1.90710353768135	2.78	0	1	4	0	1
276	3.77	1.90710353768135	3.27	1	1	5	0	1
276	4.57	1.90710353768135	3.45	0	1	6	0	1
280	3.6	1.85058373730207	2.16	0	2	1	0	1
280	3.7	1.85058373730207	2.37	0	2	2	0	1
280	3.5	1.85058373730207	2.67	0	2	3	0	1
280	3.2	1.85058373730207	2.87	0	2	4	0	1
280	3.85	1.85058373730207	2.99	0	2	5	0	1
280	4.06	1.85058373730207	2.96	0	2	6	0	1
282	5	1.91342805413185	2.79	0	2	1	1	3
282	4.5	1.91342805413185	2.63	0	2	2	0	2
282	4.8	1.91342805413185	3.37	0	2	3	1	3
282	4.6	1.91342805413185	3.65	0	2	4	1	3
282	5.19	1.91342805413185	3.74	0	2	5	1	3
282	4.76	1.91342805413185	3.95	0	2	6	0	2
286	4.1	1.90538447715683	3.33	0	2	1	0	1
286	4.8	1.90538447715683	4.73	0	2	2	1	3
286	4.1	1.90538447715683	5.64	1	2	3	0	2
286	4.9	1.90538447715683	4.96	1	2	4	1	3
286	5.35	1.90538447715683	5.84	0	2	5	1	3
286	6.12	1.90538447715683	6.51	0	2	6	1	3
288	3.9	1.6825667049203	4.52	0	2	1	0	1
288	3.9	1.6825667049203	4.93	0	2	2	0	1
288	4.8	1.6825667049203	5.47	0	2	3	1	3
288	4.2	1.6825667049203	6.16	0	2	4	0	2
288	4.57	1.6825667049203	3.45	0	2	5	0	2
288	4.24	1.6825667049203	3.25	0	2	6	0	1
289	4.8	2.05970558534658	4.03	0	2	1	1	3
289	4.1	2.05970558534658	4.45	1	2	2	0	2
289	4.4	2.05970558534658	3.86	0	2	3	0	2
289	4.1	2.05970558534658	5.53	1	2	4	0	2
289	4.48	2.05970558534658	5.85	1	2	5	0	2
289	5.54	2.05970558534658	6.87	1	2	6	1	3
291	3.9	2.07970553409267	3.1	0	1	1	0	1
291	3.8	2.07970553409267	2.58	0	1	2	0	1
291	3.8	2.07970553409267	2.6	0	1	3	0	1
291	3.4	2.07970553409267	2.28	0	1	4	0	1
291	4.22	2.07970553409267	4.86	0	1	5	0	1
291	5.11	2.07970553409267	6.69	0	1	6	0	2
293	4.7	1.95671940709903	2.52	0	1	1	1	3
293	4.1	1.95671940709903	2.4	0	1	2	0	2
293	3.3	1.95671940709903	2.33	0	1	3	0	1
293	3.6	1.95671940709903	2.96	0	1	4	0	1
